,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,reduksjon_termiskbehov,reduksjon_elektriskbehov,har_eksisterende_data,_termisk_energibehov,_elektrisk_energibehov,_romoppvarming_energibehov,_tappevann_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi_liste,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn
77,116,A,P2,,,Østmarkveien 26,2987694,Andre småhus m/3 boliger el fl,Hus,Eldre,388,0,3,10.44784,63.451996,False,False,False,False,False,False,0,0,False,[ 7.372  5.82   6.984 ... 10.088  9.312  9.312],[1.552 1.164 0.776 ... 2.716 2.328 1.94 ],[6.984 5.82  6.984 ... 9.312 8.536 8.924],[0.388 0.    0.    ... 0.776 0.776 0.388],[1.552 1.164 0.776 ... 2.716 2.328 1.94 ],0,0,0,0,0,0,0,[ 8.924  6.984  7.76  ... 12.804 11.64  11.252],71100.0,4.0,3.0,57166.367999999995,0.0,0,13915.232000000002,0.0,0.0,0,2.3280000000000003,0.0,0,1.552,0.0,0.0,0,2.3280000000000003,0.0,0,1.164,0.0,0.0,0,Referansesituasjon
78,117,A,P2,,,Østmarkveien 26E,2987698,Bo- og behandlingssenter,Sykehjem,Eldre,424,0,2,10.446325,63.451778,False,False,True,False,False,True,0,0,False,[8.904 8.904 8.904 ... 9.752 9.328 9.328],[3.392 3.392 3.392 ... 4.24  3.816 3.816],[8.056 8.056 8.056 ... 8.48  8.48  8.48 ],[0.848 0.848 0.848 ... 1.272 0.848 0.848],[3.392 3.392 3.392 ... 4.24  3.816 3.816],[2.39477529 2.36042838 2.26425703 ... 2.33982023 2.33295085 2.25051826],"[-4.03120506 -3.97338777 -3.81149933 ... -3.93869739 -3.92713393
 -3.78837241]",[2.47801965 2.57018386 2.82824365 ... 3.47348239 3.06791523 3.28910933],0,0,0,0,"[ 8.26479494  8.32261223  8.48450067 ... 10.05330261  9.21686607
  9.35562759]",80200.0,7.0,8.0,71639.464,32616.522830929487,0,41144.96,19376.1521767898,19646.788992280715,0,4.664,2.9258633540372667,0,5.512,1.738136645962733,0.0,0,5.936,3.723826086956521,0,5.936,2.212173913043479,0.0,0,Referansesituasjon
79,118,A,P2,,,Østmarkveien 28C,2987699,Stort frittliggende boligbygg på 2 etg.,Hus,Eldre,510,0,3,10.448162,63.452415,False,False,True,False,False,True,0,0,False,[ 9.69  7.65  9.18 ... 13.26 12.24 12.24],[2.04 1.53 1.02 ... 3.57 3.06 2.55],[ 9.18  7.65  9.18 ... 12.24 11.22 11.73],[0.51 0.   0.   ... 1.02 1.02 0.51],[2.04 1.53 1.02 ... 3.57 3.06 2.55],[2.88166067 2.84033064 2.72460655 ... 2.81553262 2.80726661 2.70807453],"[-4.85079547 -4.78122324 -4.58642102 ... -4.73947991 -4.72556547
 -4.55859213]",[1.95754386 0.02844612 1.86897243 ... 5.70498747 4.70716792 4.97333333],0,0,0,0,"[ 6.87920453  4.39877676  5.61357898 ... 12.09052009 10.57443453
 10.23140787]",59200.0,3.0,3.0,75141.35999999999,34224.70708261336,0,18290.64,20331.509157988137,20585.14375939851,0,3.06,1.9196273291925463,0,2.04,1.1403726708074537,0.0,0,3.06,1.9196273291925463,0,1.53,1.1403726708074537,0.0,0,Referansesituasjon
80,119,A,P2,,,Østmarkveien 28G,2987700,Rekkehus,Hus,Eldre,822,0,3,10.447456,63.452332,False,False,False,False,False,False,0,0,False,[15.618 12.33  14.796 ... 21.372 19.728 19.728],[3.288 2.466 1.644 ... 5.754 4.932 4.11 ],[14.796 12.33  14.796 ... 19.728 18.084 18.906],[0.822 0.    0.    ... 1.644 1.644 0.822],[3.288 2.466 1.644 ... 5.754 4.932 4.11 ],0,0,0,0,0,0,0,[18.906 14.796 16.44  ... 27.126 24.66  23.838],150600.0,8.0,7.0,121110.19200000002,0.0,0,29480.208,0.0,0.0,0,4.932,0.0,0,3.2880000000000003,0.0,0.0,0,4.932,0.0,0,2.466,0.0,0.0,0,Referansesituasjon
81,120,A,P2,,,Østmarkveien 28N,2987701,Kjede/atriumhus,Hus,Eldre,410,0,2,10.445153,63.452006,False,False,True,False,False,True,0,0,False,[ 7.79  6.15  7.38 ... 10.66  9.84  9.84],[1.64 1.23 0.82 ... 2.87 2.46 2.05],[7.38 6.15 7.38 ... 9.84 9.02 9.43],[0.41 0.   0.   ... 0.82 0.82 0.41],[1.64 1.23 0.82 ... 2.87 2.46 2.05],[2.36296175 2.29192547 2.23417737 ... 2.30873675 2.30195862 2.22062112],"[-3.97765228 -3.85807453 -3.76086524 ... -3.88637353 -3.87496368
 -3.73804555]",[1.44938596 0.         1.38495739 ... 4.46488972 3.66307769 3.88133333],0,0,0,0,[5.45234772 3.52192547 4.43913476 ... 9.64362647 8.42503632 8.15195445],47300.0,3.0,2.0,60407.76,27855.750469294348,0,14704.240000000002,16547.970575818432,16004.038954887224,0,2.46,1.5432298136645959,0,1.6400000000000001,0.9167701863354041,0.0,0,2.46,1.5432298136645959,0,1.23,0.9167701863354041,0.0,0,Referansesituasjon
82,121,A,P2,,,Østmarkveien 30,2987703,"Tomannsbolig, horisontaldelt",Hus,Eldre,229,0,3,10.448481,63.45278,False,False,True,False,False,True,0,0,False,[4.351 3.435 4.122 ... 5.954 5.496 5.496],[0.916 0.687 0.458 ... 1.603 1.374 1.145],[4.122 3.435 4.122 ... 5.496 5.038 5.267],[0.229 0.    0.    ... 0.458 0.458 0.229],[0.916 0.687 0.458 ... 1.603 1.374 1.145],[1.31980059 1.28012422 1.2478698  ... 1.28951394 1.28572811 1.24029814],"[-2.22166432 -2.15487578 -2.10058083 ... -2.1706818  -2.16430898
 -2.0878352 ]",[0.80953509 0.         0.77354937 ... 2.49380426 2.04596291 2.16786667],0,0,0,0,[3.04533568 1.96712422 2.47941917 ... 5.3863182  4.70569102 4.5531648 ],26400.0,1.0,1.0,33739.944,15558.455749922938,0,8212.856000000002,9242.646980152245,8938.841269924817,0,1.374,0.8619503105590062,0,0.916,0.5120496894409939,0.0,0,1.374,0.8619503105590062,0,0.687,0.5120496894409939,0.0,0,Referansesituasjon
83,122,A,P2,,,Østmarkveien 32,2987704,Andre småhus m/3 boliger el fl,Hus,Eldre,345,0,3,10.448003,63.452838,False,False,True,False,False,True,0,0,False,[6.555 5.175 6.21  ... 8.97  8.28  8.28 ],[1.38  1.035 0.69  ... 2.415 2.07  1.725],[6.21  5.175 6.21  ... 8.28  7.59  7.935],[0.345 0.    0.    ... 0.69  0.69  0.345],[1.38  1.035 0.69  ... 2.415 2.07  1.725],[1.98834586 1.92857143 1.87997852 ... 1.94271751 1.93701396 1.86857143],"[-3.34704887 -3.24642857 -3.1646305  ... -3.27024114 -3.26064017
 -3.14542857]",[1.21960526 0.         1.16539098 ... 3.75704135 3.08234586 3.266     ],0,0,0,0,[4.58795113 2.96357143 3.7353695  ... 8.11475886 7.08935983 6.85957143],39800.0,2.0,2.0,50830.920000000006,23439.594907089147,0,12373.080000000004,13924.511825993555,13466.813266917297,0,2.0700000000000003,1.2985714285714285,0,1.3800000000000001,0.7714285714285718,0.0,0,2.0700000000000003,1.2985714285714285,0,1.035,0.7714285714285718,0.0,0,Referansesituasjon
84,123,A,P2,,,Østmarkveien 34,2987705,Andre småhus m/3 boliger el fl,Hus,Eldre,348,0,3,10.447405,63.452925,False,False,False,False,False,False,0,0,False,[6.612 5.22  6.264 ... 9.048 8.352 8.352],[1.392 1.044 0.696 ... 2.436 2.088 1.74 ],[6.264 5.22  6.264 ... 8.352 7.656 8.004],[0.348 0.    0.    ... 0.696 0.696 0.348],[1.392 1.044 0.696 ... 2.436 2.088 1.74 ],0,0,0,0,0,0,0,[ 8.004  6.264  6.96  ... 11.484 10.44  10.092],63800.0,3.0,3.0,51272.92800000001,0.0,0,12480.672000000002,0.0,0.0,0,2.088,0.0,0,1.3920000000000001,0.0,0.0,0,2.088,0.0,0,1.044,0.0,0.0,0,Referansesituasjon
85,124,A,P2,,,Østmarkveien 36,2987706,Andre småhus m/3 boliger el fl,Hus,Eldre,345,0,3,10.446861,63.452868,False,False,True,False,False,True,0,0,False,[6.555 5.175 6.21  ... 8.97  8.28  8.28 ],[1.38  1.035 0.69  ... 2.415 2.07  1.725],[6.21  5.175 6.21  ... 8.28  7.59  7.935],[0.345 0.    0.    ... 0.69  0.69  0.345],[1.38  1.035 0.69  ... 2.415 2.07  1.725],[1.98834586 1.92857143 1.87997852 ... 1.94271751 1.93701396 1.86857143],"[-3.34704887 -3.24642857 -3.1646305  ... -3.27024114 -3.26064017
 -3.14542857]",[1.21960526 0.         1.16539098 ... 3.75704135 3.08234586 3.266     ],0,0,0,0,[4.58795113 2.96357143 3.7353695  ... 8.11475886 7.08935983 6.85957143],39800.0,2.0,2.0,50830.920000000006,23439.594907089147,0,12373.080000000004,13924.511825993555,13466.813266917297,0,2.0700000000000003,1.2985714285714285,0,1.3800000000000001,0.7714285714285718,0.0,0,2.0700000000000003,1.2985714285714285,0,1.035,0.7714285714285718,0.0,0,Referansesituasjon
86,125,A,P2,,,Østmarkveien 40,4345647,Annen kontorbygning,Kontor,Eldre,673,0,3,10.447707,63.453335,False,False,True,False,False,True,0,0,False,[7.403 7.403 8.076 ... 8.749 8.749 8.749],[7.403 7.403 7.403 ... 7.403 7.403 7.403],[7.403 7.403 8.076 ... 8.749 8.749 8.749],[0. 0. 0. ... 0. 0. 0.],[7.403 7.403 7.403 ... 7.403 7.403 7.403],[2.75888199 2.75888199 2.72460655 ... 2.81553262 2.80726661 2.70807453],"[-4.64411801 -4.64411801 -4.58642102 ... -4.73947991 -4.72556547
 -4.55859213]",[0.         0.         0.76497243 ... 1.19398747 1.21616792 1.48233333],0,0,0,0,"[10.16188199 10.16188199 10.89257898 ... 11.41252009 11.42643453
 11.59340787]",147500.0,8.0,20.0,59883.54,27175.905337878852,0,114750.538,16144.102180918135,16563.532481203016,0,0.673,0.4221925465838509,0,8.076,0.25080745341614913,0.0,0,2.692,1.6887701863354037,0,18.844,1.0032298136645965,0.0,0,Referansesituasjon
87,128,A,P2,,,Østmarkveien 26G,5384266,Barnehage,Barnehage,TEK10/TEK17,1250,810,3,10.444673,63.451399,False,False,True,False,False,True,0,0,False,[ 8.75 10.   10.   ... 11.25 10.   10.  ],[5.   6.25 6.25 ... 5.   5.   5.  ],[ 7.5   8.75  8.75 ... 10.    8.75  8.75],[1.25 1.25 1.25 ... 1.25 1.25 1.25],[5.   6.25 6.25 ... 5.   5.   5.  ],[2.88166067 2.84033064 2.72460655 ... 2.81553262 2.80726661 2.70807453],"[-4.85079547 -4.78122324 -4.58642102 ... -4.73947991 -4.72556547
 -4.55859213]",[1.01754386 2.37844612 2.68897243 ... 3.69498747 2.46716792 2.73333333],0,0,0,0,"[ 8.89920453 11.46877676 11.66357898 ... 11.51052009 10.27443453
 10.44140787]",149400.0,6.0,22.0,95655.0,34214.71866545244,0,87920.0,20325.57544482324,41114.705889724326,0,2.5,1.5683229813664594,0,5.0,0.9316770186335406,0.0,0,6.25,3.9208074534161486,0,20.0,2.3291925465838514,0.0,0,Referansesituasjon
88,131,A,P2,,,Østmarkveien 26,6097270,Annen kontorbygning,Kontor,TEK10/TEK17,120,0,2,10.445702,63.451828,False,False,True,False,False,True,0,0,False,[0.72 0.72 0.84 ... 0.96 0.84 0.96],[1.32 1.32 1.32 ... 1.32 1.32 1.32],[0.72 0.72 0.84 ... 0.96 0.84 0.96],[0. 0. 0. ... 0. 0. 0.],[1.32 1.32 1.32 ... 1.32 1.32 1.32],[0.2163606 0.2163606 0.2524207 ... 0.2884808 0.2524207 0.2884808],[-0.5036394 -0.5036394 -0.5875793 ... -0.6715192 -0.5875793 -0.6715192],[0. 0. 0. ... 0. 0. 0.],0,0,0,0,[1.5363606 1.5363606 1.5724207 ... 1.6084808 1.5724207 1.6084808],23100.0,1.0,3.0,6336.48,3658.684479156489,0,20460.72,1571.7498955803528,1106.0456252631589,0,0.12,0.08393989983305508,0,1.44,0.036060100166944914,0.0,0,0.36,0.2518196994991653,0,3.36,0.10818030050083471,0.0,0,Referansesituasjon
89,132,B,P2,,,Østmarkveien 22C,6098753,Bo- og behandlingssenter,Sykehjem,Eldre,236,130,2,10.448496,63.451588,False,False,True,False,False,True,0,0,False,[4.956 4.956 4.956 ... 5.428 5.192 5.192],[1.888 1.888 1.888 ... 2.36  2.124 2.124],[4.484 4.484 4.484 ... 4.72  4.72  4.72 ],[0.472 0.472 0.472 ... 0.708 0.472 0.472],[1.888 1.888 1.888 ... 2.36  2.124 2.124],[1.33294096 1.31382334 1.260294   ... 1.30235277 1.29852924 1.25264696],"[-2.24378395 -2.21160262 -2.12149491 ... -2.19229383 -2.18585756
 -2.10862238]",[1.37927509 1.43057404 1.57421109 ... 1.9333534  1.70761319 1.83073067],0,0,0,0,[4.60021605 4.63239738 4.72250509 ... 5.59570617 5.13014244 5.20737762],44600.0,4.0,5.0,39874.796,18154.47968891358,0,22901.440000000002,10784.839419156586,10935.476891929831,0,2.596,1.6285465838509317,0,3.068,0.9674534161490684,0.0,0,3.3039999999999994,2.0726956521739126,0,3.3040000000000003,1.2313043478260868,0.0,0,Referansesituasjon
90,133,B,P2,,,Østmarkveien 22G,6098755,Bo- og behandlingssenter,Sykehjem,Eldre,184,210,1,10.448594,63.451369,False,False,False,False,False,False,0,0,False,[3.864 3.864 3.864 ... 4.232 4.048 4.048],[1.472 1.472 1.472 ... 1.84  1.656 1.656],[3.496 3.496 3.496 ... 3.68  3.68  3.68 ],[0.368 0.368 0.368 ... 0.552 0.368 0.368],[1.472 1.472 1.472 ... 1.84  1.656 1.656],0,0,0,0,0,0,0,[5.336 5.336 5.336 ... 6.072 5.704 5.704],48900.0,4.0,5.0,31088.824,0.0,0,17855.36,0.0,0.0,0,2.024,0.0,0,2.392,0.0,0.0,0,2.576,0.0,0,2.576,0.0,0.0,0,Referansesituasjon
91,134,B,P2,,,Østmarkveien 22A,6098758,Bo- og behandlingssenter,Sykehjem,Eldre,310,190,2,10.448912,63.451476,False,False,False,False,False,False,0,0,False,[6.51 6.51 6.51 ... 7.13 6.82 6.82],[2.48 2.48 2.48 ... 3.1  2.79 2.79],[5.89 5.89 5.89 ... 6.2  6.2  6.2 ],[0.62 0.62 0.62 ... 0.93 0.62 0.62],[2.48 2.48 2.48 ... 3.1  2.79 2.79],0,0,0,0,0,0,0,[ 8.99  8.99  8.99 ... 10.23  9.61  9.61],82500.0,7.0,9.0,52377.909999999996,0.0,0,30082.399999999994,0.0,0.0,0,3.41,0.0,0,4.03,0.0,0.0,0,4.34,0.0,0,4.34,0.0,0.0,0,Referansesituasjon
92,135,A,P1,,,Gartnerhaugveien 1,0,0,Andre,Eldre,100,0,0,10.442133,63.4513,False,False,False,False,False,False,0,0,False,[1.59808 1.54784 1.59536 ... 1.85435 1.84092 1.85205],[0.96634 0.93184 0.92919 ... 1.01566 1.00803 0.96449],[1.5189  1.47131 1.52062 ... 1.74431 1.74546 1.76025],[0.07918 0.07653 0.07474 ... 0.11004 0.09546 0.0918 ],[0.96634 0.93184 0.92919 ... 1.01566 1.00803 0.96449],0,0,0,0,0,0,0,[2.56442 2.47968 2.52455 ... 2.87001 2.84895 2.81654],25900.0,2.0,3.0,12525.97262,0.0,0,13373.4045,0.0,0.0,0,0.50595,0.0,0,1.363,0.0,0.0,0,0.7576499999999999,0.0,0,2.0705,0.0,0.0,0,Referansesituasjon
93,136,A,P1,,,Gartnerhaugveien 1,0,0,Andre,Eldre,100,0,0,10.442183,63.451341,False,False,False,False,False,False,0,0,False,[1.59808 1.54784 1.59536 ... 1.85435 1.84092 1.85205],[0.96634 0.93184 0.92919 ... 1.01566 1.00803 0.96449],[1.5189  1.47131 1.52062 ... 1.74431 1.74546 1.76025],[0.07918 0.07653 0.07474 ... 0.11004 0.09546 0.0918 ],[0.96634 0.93184 0.92919 ... 1.01566 1.00803 0.96449],0,0,0,0,0,0,0,[2.56442 2.47968 2.52455 ... 2.87001 2.84895 2.81654],25900.0,2.0,3.0,12525.97262,0.0,0,13373.4045,0.0,0.0,0,0.50595,0.0,0,1.363,0.0,0.0,0,0.7576499999999999,0.0,0,2.0705,0.0,0.0,0,Referansesituasjon
94,137,A,P1,,,Gartnerhaugveien 1,0,0,Andre,Eldre,100,0,0,10.442243,63.451378,False,False,False,False,False,False,0,0,False,[1.59808 1.54784 1.59536 ... 1.85435 1.84092 1.85205],[0.96634 0.93184 0.92919 ... 1.01566 1.00803 0.96449],[1.5189  1.47131 1.52062 ... 1.74431 1.74546 1.76025],[0.07918 0.07653 0.07474 ... 0.11004 0.09546 0.0918 ],[0.96634 0.93184 0.92919 ... 1.01566 1.00803 0.96449],0,0,0,0,0,0,0,[2.56442 2.47968 2.52455 ... 2.87001 2.84895 2.81654],25900.0,2.0,3.0,12525.97262,0.0,0,13373.4045,0.0,0.0,0,0.50595,0.0,0,1.363,0.0,0.0,0,0.7576499999999999,0.0,0,2.0705,0.0,0.0,0,Referansesituasjon
95,138,A,P1,,,Østmarkveien 28U,0,0,Andre,Eldre,730,0,0,10.444495,63.451755,False,False,True,False,False,True,0,0,False,[11.665984 11.299232 11.646128 ... 13.536755 13.438716 13.519965],[7.054282 6.802432 6.783087 ... 7.414318 7.358619 7.040777],[11.08797  10.740563 11.100526 ... 12.733463 12.741858 12.849825],[0.578014 0.558669 0.545602 ... 0.803292 0.696858 0.67014 ],[7.054282 6.802432 6.783087 ... 7.414318 7.358619 7.040777],[2.88166067 2.84033064 2.72460655 ... 2.81553262 2.80726661 2.70807453],"[-4.85079547 -4.78122324 -4.58642102 ... -4.73947991 -4.72556547
 -4.55859213]",[3.93352786 3.67767812 4.33510043 ... 5.98174247 5.90588392 6.25329833],0,0,0,0,"[13.86947053 13.32044076 13.84279398 ... 16.21159309 16.07176953
 16.00214987]",154100.0,11.0,17.0,91439.600126,34932.42948044612,0,97625.85285,20751.93830521552,35755.232340338356,0,3.693435,2.3169995962732917,0,9.9499,1.3764354037267084,0.0,0,5.530845,3.4696605279503103,0,15.114650000000001,2.06118447204969,0.0,0,Referansesituasjon
96,139,A,P1,,,Østmarkveien 26F,0,0,Andre,Eldre,2000,0,0,10.445724,63.451774,False,False,False,False,False,False,0,0,False,[31.9616 30.9568 31.9072 ... 37.087  36.8184 37.041 ],[19.3268 18.6368 18.5838 ... 20.3132 20.1606 19.2898],[30.378  29.4262 30.4124 ... 34.8862 34.9092 35.205 ],[1.5836 1.5306 1.4948 ... 2.2008 1.9092 1.836 ],[19.3268 18.6368 18.5838 ... 20.3132 20.1606 19.2898],0,0,0,0,0,0,0,[51.2884 49.5936 50.491  ... 57.4002 56.979  56.3308],518000.0,37.0,57.0,250519.45239999998,0.0,0,267468.09,0.0,0.0,0,10.119,0.0,0,27.259999999999998,0.0,0.0,0,15.153,0.0,0,41.410000000000004,0.0,0.0,0,Referansesituasjon
97,140,A,P1,,,Østmarkveien 26,0,0,Andre,Eldre,2000,0,0,10.446209,63.451881,False,False,True,False,False,True,0,0,False,[31.9616 30.9568 31.9072 ... 37.087  36.8184 37.041 ],[19.3268 18.6368 18.5838 ... 20.3132 20.1606 19.2898],[30.378  29.4262 30.4124 ... 34.8862 34.9092 35.205 ],[1.5836 1.5306 1.4948 ... 2.2008 1.9092 1.836 ],[19.3268 18.6368 18.5838 ... 20.3132 20.1606 19.2898],[2.88166067 2.84033064 2.72460655 ... 2.81553262 2.80726661 2.70807453],"[-4.85079547 -4.78122324 -4.58642102 ... -4.73947991 -4.72556547
 -4.55859213]","[24.22914386 23.33524612 24.59617243 ... 29.53198747 29.28556792
 29.77433333]",0,0,0,0,"[46.43760453 44.81237676 45.90457898 ... 52.66072009 52.25343453
 51.77220787]",470200.0,31.0,50.0,250519.45239999998,47820.83642659754,0,267468.09,28408.41767916686,174290.1982942356,0,10.119,6.34794409937888,0,27.259999999999998,3.7710559006211195,0.0,0,15.153,6.590101028969938,0,41.410000000000004,3.9149115023583807,4.6479874686716816,0,Referansesituasjon
98,141,A,P1,,,Østmarkveien 26C,0,0,Andre,Eldre,2000,0,0,10.447303,63.451959,False,False,True,False,False,True,0,0,False,[31.9616 30.9568 31.9072 ... 37.087  36.8184 37.041 ],[19.3268 18.6368 18.5838 ... 20.3132 20.1606 19.2898],[30.378  29.4262 30.4124 ... 34.8862 34.9092 35.205 ],[1.5836 1.5306 1.4948 ... 2.2008 1.9092 1.836 ],[19.3268 18.6368 18.5838 ... 20.3132 20.1606 19.2898],[2.88166067 2.84033064 2.72460655 ... 2.81553262 2.80726661 2.70807453],"[-4.85079547 -4.78122324 -4.58642102 ... -4.73947991 -4.72556547
 -4.55859213]","[24.22914386 23.33524612 24.59617243 ... 29.53198747 29.28556792
 29.77433333]",0,0,0,0,"[46.43760453 44.81237676 45.90457898 ... 52.66072009 52.25343453
 51.77220787]",470200.0,31.0,50.0,250519.45239999998,47820.83642659754,0,267468.09,28408.41767916686,174290.1982942356,0,10.119,6.34794409937888,0,27.259999999999998,3.7710559006211195,0.0,0,15.153,6.590101028969938,0,41.410000000000004,3.9149115023583807,4.6479874686716816,0,Referansesituasjon
99,142,A,P1,,,Østmarkveien 26B,0,0,Andre,Eldre,2000,0,0,10.447843,63.451992,False,False,False,False,False,False,0,0,False,[31.9616 30.9568 31.9072 ... 37.087  36.8184 37.041 ],[19.3268 18.6368 18.5838 ... 20.3132 20.1606 19.2898],[30.378  29.4262 30.4124 ... 34.8862 34.9092 35.205 ],[1.5836 1.5306 1.4948 ... 2.2008 1.9092 1.836 ],[19.3268 18.6368 18.5838 ... 20.3132 20.1606 19.2898],0,0,0,0,0,0,0,[51.2884 49.5936 50.491  ... 57.4002 56.979  56.3308],518000.0,37.0,57.0,250519.45239999998,0.0,0,267468.09,0.0,0.0,0,10.119,0.0,0,27.259999999999998,0.0,0.0,0,15.153,0.0,0,41.410000000000004,0.0,0.0,0,Referansesituasjon
100,143,A,P1,,,Østmarkveien 26,0,0,Andre,Eldre,2000,0,0,10.448262,63.451855,False,False,False,False,False,False,0,0,False,[31.9616 30.9568 31.9072 ... 37.087  36.8184 37.041 ],[19.3268 18.6368 18.5838 ... 20.3132 20.1606 19.2898],[30.378  29.4262 30.4124 ... 34.8862 34.9092 35.205 ],[1.5836 1.5306 1.4948 ... 2.2008 1.9092 1.836 ],[19.3268 18.6368 18.5838 ... 20.3132 20.1606 19.2898],0,0,0,0,0,0,0,[51.2884 49.5936 50.491  ... 57.4002 56.979  56.3308],518000.0,37.0,57.0,250519.45239999998,0.0,0,267468.09,0.0,0.0,0,10.119,0.0,0,27.259999999999998,0.0,0.0,0,15.153,0.0,0,41.410000000000004,0.0,0.0,0,Referansesituasjon
101,144,A,P1,,,Østmarkveien 28C,0,0,Andre,Eldre,2000,0,0,10.448161,63.452412,False,False,True,False,False,True,0,0,False,[31.9616 30.9568 31.9072 ... 37.087  36.8184 37.041 ],[19.3268 18.6368 18.5838 ... 20.3132 20.1606 19.2898],[30.378  29.4262 30.4124 ... 34.8862 34.9092 35.205 ],[1.5836 1.5306 1.4948 ... 2.2008 1.9092 1.836 ],[19.3268 18.6368 18.5838 ... 20.3132 20.1606 19.2898],[2.88166067 2.84033064 2.72460655 ... 2.81553262 2.80726661 2.70807453],"[-4.85079547 -4.78122324 -4.58642102 ... -4.73947991 -4.72556547
 -4.55859213]","[24.22914386 23.33524612 24.59617243 ... 29.53198747 29.28556792
 29.77433333]",0,0,0,0,"[46.43760453 44.81237676 45.90457898 ... 52.66072009 52.25343453
 51.77220787]",470200.0,31.0,50.0,250519.45239999998,47820.83642659754,0,267468.09,28408.41767916686,174290.1982942356,0,10.119,6.34794409937888,0,27.259999999999998,3.7710559006211195,0.0,0,15.153,6.590101028969938,0,41.410000000000004,3.9149115023583807,4.6479874686716816,0,Referansesituasjon
102,145,A,P1,,,Victoria Bachkes Vei 23,0,0,Andre,Eldre,1380,0,0,10.449376,63.450155,False,False,True,False,False,True,0,0,False,[22.053504 21.360192 22.015968 ... 25.59003  25.404696 25.55829 ],[13.335492 12.859392 12.822822 ... 14.016108 13.910814 13.309962],[20.96082  20.304078 20.984556 ... 24.071478 24.087348 24.29145 ],[1.092684 1.056114 1.031412 ... 1.518552 1.317348 1.26684 ],[13.335492 12.859392 12.822822 ... 14.016108 13.910814 13.309962],[2.88166067 2.84033064 2.72460655 ... 2.81553262 2.80726661 2.70807453],"[-4.85079547 -4.78122324 -4.58642102 ... -4.73947991 -4.72556547
 -4.55859213]","[14.32104786 13.73863812 14.70494043 ... 18.03501747 17.87186392
 18.29162333]",0,0,0,0,"[30.53820053 29.43836076 30.25236898 ... 34.86665809 34.58994453
 34.30965987]",314300.0,21.0,32.0,172858.42215600002,43112.77652155275,0,184552.9821,25611.550408843224,104134.09522560402,0,6.9821100000000005,4.380081428571428,0,18.8094,2.6020285714285727,0.0,0,10.45557,6.559084285714285,0,28.5729,3.896485714285715,0.0,0,Referansesituasjon
103,146,A,P1,,,Østmarkveien 28D,0,0,Andre,Eldre,6140,0,0,10.447554,63.452576,False,False,False,False,False,False,0,0,False,[ 98.122112  95.037376  97.955104 ... 113.85709  113.032488 113.71587 ],[59.333276 57.214976 57.052266 ... 62.361524 61.893042 59.219686],[ 93.26046   90.338434  93.366068 ... 107.100634 107.171244 108.07935 ],[4.861652 4.698942 4.589036 ... 6.756456 5.861244 5.63652 ],[59.333276 57.214976 57.052266 ... 62.361524 61.893042 59.219686],0,0,0,0,0,0,0,[157.455388 152.252352 155.00737  ... 176.218614 174.92553  172.935556],1590200.0,115.0,174.0,769094.7188680001,0.0,0,821127.0362999999,0.0,0.0,0,31.065330000000003,0.0,0,83.6882,0.0,0.0,0,46.51971,0.0,0,127.12870000000001,0.0,0.0,0,Referansesituasjon
